index,HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
5218,131.0,37.6,94.0,8.0,Running
5219,178.0,37.9,97.0,10.0,Running
5220,156.0,37.5,98.0,10.0,Running
5221,160.0,37.1,94.0,8.0,Running
5222,168.0,37.7,94.0,8.0,Running
5223,180.0,37.7,93.0,8.0,Running
5224,128.0,37.5,98.0,9.0,Running
5225,180.0,37.7,92.0,9.0,Running
5226,156.0,37.6,95.0,10.0,Running
5227,157.0,37.8,95.0,8.0,Running
5228,120.0,37.9,93.0,8.0,Running
5229,172.0,37.7,98.0,8.0,Running
5230,172.0,37.6,92.0,8.0,Running
5231,138.0,37.6,95.0,10.0,Running
5232,129.0,37.0,97.0,10.0,Running
5233,151.0,37.0,97.0,10.0,Running
5234,173.0,37.6,96.0,10.0,Running
5235,128.0,37.6,96.0,10.0,Running
5236,144.0,37.2,94.0,10.0,Running
5237,172.0,37.9,96.0,10.0,Running
5238,128.0,37.4,97.0,10.0,Running
5239,153.0,37.8,94.0,8.0,Running
5240,175.0,37.8,97.0,8.0,Running
5241,143.0,37.6,97.0,8.0,Running
5242,173.0,37.3,96.0,10.0,Running
5243,124.0,37.2,95.0,8.0,Running
5244,175.0,37.8,94.0,9.0,Running
5245,163.0,37.3,92.0,10.0,Running
5246,171.0,37.5,96.0,8.0,Running
5247,148.0,37.6,96.0,9.0,Running
5248,171.0,37.5,94.0,10.0,Running
5249,178.0,37.3,95.0,10.0,Running
5250,126.0,37.3,97.0,8.0,Running
5251,178.0,37.9,94.0,10.0,Running
5252,180.0,37.6,92.0,10.0,Running
5253,177.0,37.3,93.0,9.0,Running
5254,143.0,37.2,97.0,9.0,Running
5255,129.0,37.6,98.0,9.0,Running
5256,127.0,37.4,97.0,9.0,Running
5257,161.0,37.8,92.0,8.0,Running
5258,138.0,37.7,93.0,9.0,Running
5259,123.0,37.9,94.0,8.0,Running
5260,160.0,37.6,93.0,8.0,Running
5261,122.0,37.8,94.0,9.0,Running
5262,159.0,37.8,95.0,9.0,Running
5263,141.0,37.8,98.0,9.0,Running
5264,127.0,37.6,92.0,10.0,Running
5265,129.0,37.1,98.0,9.0,Running
5266,129.0,37.1,92.0,10.0,Running
5267,162.0,37.3,96.0,8.0,Running
5268,136.0,37.1,94.0,9.0,Running
5269,122.0,37.0,93.0,9.0,Running
5270,131.0,37.3,98.0,9.0,Running
5271,152.0,37.8,98.0,8.0,Running
5272,132.0,37.0,97.0,8.0,Running
5273,143.0,37.4,93.0,10.0,Running
5274,136.0,37.1,95.0,10.0,Running
5275,166.0,37.2,93.0,10.0,Running
5276,124.0,37.5,92.0,8.0,Running
5277,129.0,37.7,92.0,10.0,Running
5278,148.0,37.5,96.0,10.0,Running
5279,155.0,37.9,95.0,8.0,Running
5280,154.0,37.5,93.0,8.0,Running
5281,123.0,37.7,96.0,9.0,Running
5282,133.0,37.9,96.0,8.0,Running
5283,129.0,37.3,97.0,8.0,Running
5284,162.0,37.8,98.0,10.0,Running
5285,154.0,37.2,97.0,8.0,Running
5286,133.0,37.7,97.0,10.0,Running
5287,169.0,37.6,93.0,10.0,Running
5288,174.0,37.1,94.0,10.0,Running
5289,177.0,37.6,95.0,9.0,Running
5290,174.0,37.0,93.0,10.0,Running
5291,161.0,37.2,93.0,8.0,Running
5292,165.0,37.7,98.0,8.0,Running
5293,126.0,37.3,98.0,8.0,Running
5294,151.0,37.6,94.0,10.0,Running
5295,142.0,37.7,98.0,10.0,Running
5296,120.0,37.5,96.0,8.0,Running
5297,128.0,37.9,93.0,10.0,Running
5298,122.0,37.8,94.0,10.0,Running
5299,132.0,37.3,98.0,10.0,Running
5300,125.0,37.4,92.0,10.0,Running
5301,139.0,37.5,98.0,8.0,Running
5302,142.0,37.6,97.0,8.0,Running
5303,159.0,37.3,98.0,9.0,Running
5304,168.0,37.3,95.0,10.0,Running
5305,137.0,37.9,93.0,8.0,Running
5306,170.0,37.3,93.0,9.0,Running
5307,165.0,37.0,94.0,8.0,Running
5308,125.0,37.6,98.0,8.0,Running
5309,133.0,37.5,93.0,9.0,Running
5310,165.0,37.5,98.0,10.0,Running
5311,127.0,37.3,96.0,9.0,Running
5312,165.0,37.3,98.0,8.0,Running
5313,121.0,37.9,97.0,8.0,Running
5314,128.0,37.8,92.0,9.0,Running
5315,165.0,37.1,97.0,9.0,Running
5316,165.0,37.1,93.0,10.0,Running
5317,170.0,37.3,96.0,10.0,Running
5318,168.0,37.2,94.0,10.0,Running
5319,128.0,37.0,94.0,10.0,Running
5320,121.0,37.7,95.0,9.0,Running
5321,173.0,37.3,92.0,10.0,Running
5322,138.0,37.4,97.0,9.0,Running
5323,180.0,37.4,94.0,10.0,Running
5324,167.0,37.3,92.0,9.0,Running
5325,158.0,37.6,92.0,10.0,Running
5326,159.0,37.5,93.0,10.0,Running
5327,122.0,37.9,92.0,8.0,Running
5328,174.0,37.5,92.0,9.0,Running
5329,179.0,37.3,95.0,9.0,Running
5330,168.0,37.9,95.0,10.0,Running
5331,180.0,37.3,92.0,10.0,Running
5332,177.0,37.7,92.0,10.0,Running
5333,127.0,37.6,96.0,9.0,Running
5334,150.0,37.1,98.0,10.0,Running
5335,142.0,37.1,95.0,9.0,Running
5336,141.0,37.0,95.0,10.0,Running
5337,137.0,37.2,92.0,8.0,Running
5338,134.0,37.3,93.0,10.0,Running
5339,167.0,37.6,97.0,10.0,Running
5340,162.0,37.6,98.0,9.0,Running
5341,179.0,37.4,93.0,8.0,Running
5342,171.0,37.3,95.0,9.0,Running
5343,128.0,37.2,92.0,9.0,Running
5344,155.0,37.6,96.0,8.0,Running
5345,137.0,37.8,98.0,9.0,Running
5346,174.0,37.4,95.0,8.0,Running
5347,175.0,37.1,95.0,8.0,Running
5348,174.0,37.6,93.0,8.0,Running
5349,160.0,37.6,93.0,9.0,Running
5350,166.0,37.5,95.0,9.0,Running
5351,163.0,37.3,92.0,9.0,Running
5352,135.0,37.8,93.0,10.0,Running
5353,132.0,37.5,94.0,8.0,Running
5354,135.0,37.2,95.0,9.0,Running
5355,161.0,37.6,98.0,8.0,Running
5356,123.0,37.0,94.0,8.0,Running
5357,164.0,37.7,98.0,8.0,Running
5358,153.0,37.9,93.0,10.0,Running
5359,157.0,37.4,98.0,9.0,Running
5360,130.0,37.8,97.0,8.0,Running
5361,171.0,37.6,97.0,8.0,Running
5362,137.0,37.6,97.0,8.0,Running
5363,166.0,37.8,96.0,8.0,Running
5364,155.0,37.6,95.0,8.0,Running
5365,161.0,37.5,94.0,10.0,Running
5366,144.0,37.9,92.0,8.0,Running
5367,177.0,38.0,92.0,10.0,Running
5368,152.0,37.6,95.0,8.0,Running
5369,151.0,37.4,97.0,9.0,Running
5370,145.0,37.8,94.0,9.0,Running
5371,160.0,37.5,96.0,8.0,Running
5372,161.0,37.9,92.0,9.0,Running
5373,149.0,37.9,96.0,10.0,Running
5374,161.0,37.2,94.0,8.0,Running
5375,129.0,37.7,95.0,9.0,Running
5376,126.0,37.7,94.0,10.0,Running
5377,167.0,37.0,97.0,8.0,Running
5378,134.0,37.5,95.0,9.0,Running
5379,122.0,37.2,93.0,9.0,Running
5380,121.0,37.6,98.0,10.0,Running
5381,148.0,37.2,95.0,9.0,Running
5382,170.0,37.3,97.0,9.0,Running
5383,180.0,37.9,92.0,9.0,Running
5384,174.0,37.4,93.0,8.0,Running
5385,138.0,37.7,93.0,9.0,Running
5386,134.0,37.9,94.0,8.0,Running
5387,150.0,37.4,97.0,9.0,Running
5388,123.0,37.8,98.0,9.0,Running
5389,151.0,37.1,95.0,9.0,Running
5390,136.0,37.6,95.0,10.0,Running
5391,126.0,37.9,94.0,8.0,Running
5392,149.0,37.3,93.0,8.0,Running
5393,169.0,37.8,92.0,8.0,Running
5394,163.0,37.5,94.0,9.0,Running
5395,135.0,37.8,94.0,10.0,Running
5396,120.0,38.0,98.0,9.0,Running
5397,126.0,37.3,93.0,10.0,Running
5398,166.0,37.2,93.0,10.0,Running
5399,145.0,37.8,96.0,9.0,Running
5400,149.0,37.7,96.0,9.0,Running
5401,180.0,37.1,98.0,10.0,Running
5402,137.0,37.2,95.0,9.0,Running
5403,166.0,37.3,96.0,8.0,Running
5404,134.0,37.4,94.0,10.0,Running
5405,151.0,37.7,95.0,8.0,Running
5406,134.0,37.4,92.0,8.0,Running
5407,171.0,37.2,92.0,9.0,Running
5408,156.0,37.1,97.0,8.0,Running
5409,142.0,37.5,92.0,9.0,Running
5410,170.0,37.9,96.0,9.0,Running
5411,157.0,37.7,93.0,8.0,Running
5412,171.0,37.5,92.0,8.0,Running
5413,135.0,37.6,94.0,9.0,Running
5414,178.0,37.3,93.0,9.0,Running
5415,156.0,37.0,92.0,10.0,Running
5416,129.0,37.3,95.0,9.0,Running
5417,130.0,37.7,92.0,8.0,Running
5418,171.0,37.4,93.0,9.0,Running
5419,143.0,37.2,98.0,10.0,Running
5420,130.0,37.9,96.0,10.0,Running
5421,170.0,38.0,93.0,10.0,Running
5422,122.0,37.4,92.0,9.0,Running
5423,174.0,37.1,98.0,10.0,Running
5424,137.0,37.5,97.0,10.0,Running
5425,122.0,37.1,98.0,9.0,Running
5426,134.0,37.2,94.0,10.0,Running
5427,142.0,37.9,94.0,10.0,Running
5428,159.0,37.5,98.0,8.0,Running
5429,171.0,37.8,93.0,9.0,Running
5430,143.0,37.6,97.0,10.0,Running
5431,179.0,37.9,92.0,8.0,Running
5432,144.0,37.3,95.0,8.0,Running
5433,123.0,38.0,96.0,8.0,Running
5434,177.0,37.4,96.0,8.0,Running
5435,122.0,37.3,97.0,10.0,Running
5436,138.0,37.1,93.0,10.0,Running
5437,169.0,37.1,92.0,10.0,Running
5438,162.0,37.4,92.0,9.0,Running
5439,161.0,37.2,97.0,8.0,Running
5440,143.0,37.3,98.0,8.0,Running
5441,122.0,37.4,92.0,10.0,Running
5442,172.0,38.0,93.0,9.0,Running
5443,140.0,37.6,98.0,8.0,Running
5444,146.0,37.6,92.0,9.0,Running
5445,144.0,37.4,94.0,9.0,Running
5446,150.0,37.4,96.0,9.0,Running
5447,154.0,37.9,94.0,10.0,Running
5448,155.0,37.9,95.0,10.0,Running
5449,179.0,37.6,92.0,9.0,Running
5450,150.0,37.2,96.0,8.0,Running
5451,164.0,37.6,97.0,9.0,Running
5452,135.0,37.1,95.0,10.0,Running
5453,138.0,37.6,94.0,9.0,Running
5454,123.0,37.7,94.0,8.0,Running
5455,127.0,37.5,94.0,9.0,Running
5456,170.0,37.4,98.0,9.0,Running
5457,164.0,37.3,98.0,10.0,Running
5458,157.0,38.0,98.0,10.0,Running
5459,150.0,37.2,93.0,9.0,Running
5460,126.0,37.6,95.0,10.0,Running
5461,134.0,37.5,97.0,9.0,Running
5462,127.0,37.0,96.0,8.0,Running
5463,157.0,37.8,92.0,9.0,Running
5464,179.0,37.5,94.0,8.0,Running
5465,157.0,37.6,94.0,10.0,Running
5466,155.0,37.9,92.0,10.0,Running
5467,153.0,37.2,95.0,8.0,Running
5468,154.0,37.8,95.0,9.0,Running
5469,120.0,37.3,95.0,9.0,Running
5470,137.0,37.1,97.0,8.0,Running
5471,95.0,36.9,91.0,10.0,Seizure
5472,139.0,37.3,88.0,10.0,Seizure
5473,139.0,37.1,94.0,10.0,Seizure
5474,128.0,36.8,89.0,9.0,Seizure
5475,111.0,36.8,94.0,10.0,Seizure
5476,110.0,37.3,95.0,9.0,Seizure
5477,126.0,37.0,92.0,10.0,Seizure
5478,106.0,36.9,89.0,10.0,Seizure
5479,104.0,37.1,91.0,9.0,Seizure
5480,140.0,36.6,95.0,9.0,Seizure
5481,104.0,37.0,90.0,10.0,Seizure
5482,102.0,37.2,93.0,10.0,Seizure
5483,90.0,37.2,90.0,9.0,Seizure
5484,136.0,37.3,88.0,9.0,Seizure
5485,121.0,37.1,94.0,10.0,Seizure
5486,91.0,36.8,89.0,10.0,Seizure
5487,116.0,37.0,89.0,9.0,Seizure
5488,96.0,37.4,90.0,10.0,Seizure
5489,91.0,36.6,91.0,9.0,Seizure
5490,102.0,36.7,89.0,9.0,Seizure
5491,108.0,36.9,88.0,9.0,Seizure
5492,115.0,37.4,94.0,9.0,Seizure
5493,140.0,37.2,94.0,9.0,Seizure
5494,118.0,37.1,89.0,10.0,Seizure
5495,92.0,37.0,89.0,9.0,Seizure
5496,126.0,37.1,94.0,9.0,Seizure
5497,110.0,36.5,92.0,10.0,Seizure
5498,93.0,37.1,89.0,10.0,Seizure
5499,140.0,36.6,92.0,9.0,Seizure
5500,135.0,36.7,90.0,10.0,Seizure
5501,126.0,36.9,89.0,10.0,Seizure
5502,97.0,37.0,93.0,10.0,Seizure
5503,120.0,37.4,93.0,9.0,Seizure
5504,128.0,36.7,93.0,9.0,Seizure
5505,113.0,37.4,90.0,9.0,Seizure
5506,125.0,36.8,88.0,9.0,Seizure
5507,128.0,36.9,93.0,9.0,Seizure
5508,106.0,36.9,89.0,10.0,Seizure
5509,99.0,36.9,92.0,9.0,Seizure
5510,116.0,37.0,91.0,9.0,Seizure
5511,136.0,36.7,90.0,9.0,Seizure
5512,124.0,36.8,95.0,9.0,Seizure
5513,134.0,37.0,94.0,10.0,Seizure
5514,96.0,36.5,94.0,9.0,Seizure
5515,122.0,37.4,92.0,10.0,Seizure
5516,121.0,37.0,94.0,10.0,Seizure
5517,134.0,36.9,94.0,10.0,Seizure
5518,119.0,36.7,89.0,9.0,Seizure
5519,132.0,37.2,93.0,10.0,Seizure
5520,132.0,37.4,89.0,9.0,Seizure
5521,138.0,37.3,95.0,10.0,Seizure
5522,131.0,37.1,90.0,10.0,Seizure
5523,125.0,37.2,94.0,10.0,Seizure
5524,109.0,36.8,94.0,9.0,Seizure
5525,93.0,37.1,91.0,10.0,Seizure
5526,106.0,37.0,88.0,9.0,Seizure
5527,121.0,37.2,88.0,9.0,Seizure
5528,120.0,37.2,94.0,10.0,Seizure
5529,108.0,37.3,92.0,9.0,Seizure
5530,137.0,36.8,89.0,9.0,Seizure
5531,116.0,36.7,91.0,10.0,Seizure
5532,101.0,37.3,91.0,10.0,Seizure
5533,133.0,36.8,92.0,10.0,Seizure
5534,136.0,36.8,94.0,10.0,Seizure
5535,115.0,36.8,95.0,10.0,Seizure
5536,130.0,37.4,95.0,9.0,Seizure
5537,98.0,36.6,89.0,9.0,Seizure
5538,127.0,36.9,88.0,9.0,Seizure
5539,101.0,36.7,93.0,9.0,Seizure
5540,110.0,36.6,88.0,9.0,Seizure
5541,113.0,37.2,91.0,9.0,Seizure
5542,129.0,36.6,91.0,10.0,Seizure
5543,103.0,37.0,94.0,9.0,Seizure
5544,96.0,36.9,91.0,10.0,Seizure
5545,101.0,36.7,94.0,10.0,Seizure
5546,128.0,37.3,88.0,10.0,Seizure
5547,118.0,37.2,94.0,10.0,Seizure
5548,135.0,36.9,94.0,10.0,Seizure
5549,115.0,37.4,89.0,10.0,Seizure
5550,120.0,36.8,91.0,9.0,Seizure
5551,108.0,36.7,90.0,10.0,Seizure
5552,125.0,36.9,94.0,9.0,Seizure
5553,106.0,37.1,95.0,9.0,Seizure
5554,114.0,37.1,93.0,10.0,Seizure
5555,126.0,37.0,93.0,9.0,Seizure
5556,131.0,37.2,88.0,10.0,Seizure
5557,106.0,37.2,95.0,9.0,Seizure
5558,140.0,37.4,88.0,10.0,Seizure
5559,99.0,37.3,94.0,9.0,Seizure
5560,123.0,37.2,93.0,9.0,Seizure
5561,139.0,37.3,90.0,10.0,Seizure
5562,114.0,36.6,90.0,9.0,Seizure
5563,97.0,37.4,90.0,10.0,Seizure
5564,99.0,37.0,88.0,9.0,Seizure
5565,123.0,36.5,91.0,9.0,Seizure
5566,92.0,37.2,94.0,9.0,Seizure
5567,129.0,37.0,92.0,10.0,Seizure
5568,136.0,37.1,93.0,10.0,Seizure
5569,109.0,37.3,89.0,10.0,Seizure
5570,118.0,37.1,89.0,9.0,Seizure
5571,92.0,37.2,92.0,9.0,Seizure
5572,132.0,36.7,90.0,10.0,Seizure
5573,107.0,37.0,94.0,9.0,Seizure
5574,135.0,37.1,90.0,10.0,Seizure
5575,117.0,36.7,92.0,10.0,Seizure
5576,117.0,37.2,89.0,10.0,Seizure
5577,112.0,36.9,93.0,10.0,Seizure
5578,96.0,37.2,95.0,9.0,Seizure
5579,131.0,36.9,95.0,10.0,Seizure
5580,98.0,36.8,94.0,10.0,Seizure
5581,101.0,37.2,92.0,10.0,Seizure
5582,101.0,36.5,89.0,10.0,Seizure
5583,134.0,36.9,88.0,9.0,Seizure
5584,125.0,37.0,94.0,10.0,Seizure
5585,138.0,36.6,94.0,9.0,Seizure
5586,138.0,36.9,88.0,10.0,Seizure
5587,127.0,37.2,91.0,10.0,Seizure
5588,122.0,37.1,90.0,9.0,Seizure
5589,118.0,37.2,93.0,10.0,Seizure
5590,99.0,37.1,94.0,9.0,Seizure
5591,98.0,36.9,89.0,10.0,Seizure
5592,131.0,37.3,89.0,10.0,Seizure
5593,115.0,36.9,95.0,9.0,Seizure
5594,119.0,37.1,94.0,9.0,Seizure
5595,94.0,37.3,93.0,9.0,Seizure
5596,129.0,37.3,89.0,10.0,Seizure
5597,132.0,36.9,92.0,10.0,Seizure
5598,132.0,37.2,89.0,9.0,Seizure
5599,140.0,37.4,94.0,9.0,Seizure
5600,107.0,37.0,95.0,10.0,Seizure
5601,133.0,37.0,91.0,9.0,Seizure
5602,95.0,37.3,89.0,9.0,Seizure
5603,121.0,36.8,93.0,9.0,Seizure
5604,108.0,37.0,91.0,9.0,Seizure
5605,132.0,36.8,91.0,9.0,Seizure
5606,102.0,36.8,92.0,10.0,Seizure
5607,125.0,37.1,93.0,9.0,Seizure
5608,128.0,37.4,89.0,9.0,Seizure
5609,132.0,36.9,93.0,10.0,Seizure
5610,93.0,36.9,94.0,10.0,Seizure
5611,135.0,36.6,90.0,10.0,Seizure
5612,133.0,36.7,88.0,9.0,Seizure
5613,120.0,37.2,95.0,10.0,Seizure
5614,119.0,36.5,93.0,9.0,Seizure
5615,96.0,36.8,95.0,9.0,Seizure
5616,135.0,36.9,88.0,9.0,Seizure
5617,138.0,37.4,93.0,10.0,Seizure
5618,92.0,37.0,95.0,9.0,Seizure
5619,99.0,36.8,93.0,9.0,Seizure
5620,99.0,37.5,94.0,10.0,Seizure
5621,136.0,37.1,92.0,10.0,Seizure
5622,99.0,36.9,92.0,10.0,Seizure
5623,140.0,37.4,90.0,9.0,Seizure
5624,140.0,36.7,94.0,9.0,Seizure
5625,116.0,36.7,88.0,10.0,Seizure
5626,99.0,36.7,90.0,9.0,Seizure
5627,134.0,36.9,89.0,10.0,Seizure
5628,120.0,36.8,90.0,9.0,Seizure
5629,115.0,36.6,95.0,9.0,Seizure
5630,98.0,37.4,94.0,10.0,Seizure
5631,126.0,37.3,94.0,9.0,Seizure
5632,124.0,36.7,94.0,10.0,Seizure
5633,125.0,37.3,88.0,10.0,Seizure
5634,100.0,36.5,88.0,9.0,Seizure
5635,136.0,37.5,89.0,10.0,Seizure
5636,115.0,37.1,90.0,10.0,Seizure
5637,93.0,37.0,91.0,9.0,Seizure
5638,129.0,37.0,92.0,9.0,Seizure
5639,96.0,37.4,94.0,9.0,Seizure
5640,104.0,36.6,90.0,10.0,Seizure
5641,136.0,36.8,89.0,9.0,Seizure
5642,117.0,37.3,92.0,9.0,Seizure
5643,137.0,37.3,88.0,9.0,Seizure
5644,126.0,36.5,95.0,10.0,Seizure
5645,117.0,36.6,93.0,9.0,Seizure
5646,121.0,37.3,89.0,9.0,Seizure
5647,116.0,37.4,91.0,10.0,Seizure
5648,97.0,36.5,88.0,10.0,Seizure
5649,133.0,37.1,95.0,9.0,Seizure
5650,111.0,37.4,91.0,9.0,Seizure
5651,129.0,37.0,91.0,9.0,Seizure
5652,107.0,37.3,95.0,10.0,Seizure
5653,103.0,37.2,94.0,10.0,Seizure
5654,135.0,36.6,88.0,9.0,Seizure
5655,135.0,37.2,94.0,10.0,Seizure
5656,108.0,37.1,88.0,9.0,Seizure
5657,129.0,37.5,92.0,10.0,Seizure
5658,138.0,36.9,91.0,9.0,Seizure
5659,100.0,36.6,93.0,9.0,Seizure
5660,123.0,37.1,89.0,10.0,Seizure
5661,104.0,36.6,90.0,9.0,Seizure
5662,124.0,36.9,91.0,10.0,Seizure
5663,113.0,36.6,94.0,9.0,Seizure
5664,117.0,36.7,94.0,10.0,Seizure
5665,105.0,37.0,89.0,9.0,Seizure
5666,138.0,37.2,95.0,9.0,Seizure
5667,137.0,36.8,90.0,9.0,Seizure
5668,130.0,36.9,90.0,9.0,Seizure
5669,122.0,37.2,92.0,9.0,Seizure
5670,99.0,37.3,91.0,10.0,Seizure
5671,93.0,37.1,92.0,10.0,Seizure
5672,137.0,36.6,95.0,10.0,Seizure
5673,124.0,37.1,89.0,10.0,Seizure
5674,90.0,37.2,95.0,10.0,Seizure
5675,134.0,37.3,92.0,10.0,Seizure
5676,90.0,37.0,93.0,10.0,Seizure
5677,132.0,36.9,90.0,10.0,Seizure
5678,107.0,36.7,92.0,9.0,Seizure
5679,96.0,36.6,93.0,9.0,Seizure
5680,110.0,36.9,95.0,9.0,Seizure
5681,120.0,37.4,95.0,10.0,Seizure
5682,94.0,37.0,92.0,10.0,Seizure
5683,93.0,36.7,88.0,10.0,Seizure
5684,117.0,37.0,92.0,9.0,Seizure
5685,127.0,36.9,92.0,9.0,Seizure
5686,98.0,37.0,89.0,10.0,Seizure
5687,96.0,36.9,93.0,9.0,Seizure
5688,104.0,37.3,93.0,10.0,Seizure
5689,124.0,37.5,91.0,10.0,Seizure
5690,94.0,36.8,95.0,10.0,Seizure
5691,124.0,36.9,90.0,9.0,Seizure
5692,100.0,37.1,89.0,10.0,Seizure
5693,115.0,37.1,89.0,9.0,Seizure
5694,132.0,37.0,90.0,10.0,Seizure
5695,107.0,37.4,94.0,10.0,Seizure
5696,137.0,37.5,88.0,9.0,Seizure
5697,131.0,36.6,89.0,10.0,Seizure
5698,123.0,36.7,90.0,10.0,Seizure
5699,93.0,36.9,91.0,10.0,Seizure
5700,130.0,36.9,95.0,10.0,Seizure
5701,96.0,36.8,93.0,9.0,Seizure
5702,135.0,37.1,94.0,9.0,Seizure
5703,137.0,37.1,91.0,9.0,Seizure
5704,138.0,36.5,94.0,10.0,Seizure
5705,96.0,37.3,89.0,10.0,Seizure
5706,113.0,37.4,91.0,10.0,Seizure
5707,98.0,36.5,88.0,10.0,Seizure
5708,100.0,37.1,88.0,10.0,Seizure
5709,135.0,37.3,94.0,9.0,Seizure
5710,96.0,36.5,89.0,10.0,Seizure
5711,107.0,36.9,93.0,10.0,Seizure
5712,122.0,36.8,90.0,10.0,Seizure
5713,97.0,37.4,90.0,10.0,Seizure
5714,138.0,37.2,92.0,9.0,Seizure
5715,101.0,36.9,92.0,9.0,Seizure
5716,125.0,37.0,90.0,9.0,Seizure
5717,126.0,36.7,92.0,10.0,Seizure
5718,96.0,37.0,93.0,9.0,Seizure
5719,99.0,36.6,90.0,10.0,Seizure
5720,104.0,36.9,92.0,10.0,Seizure
5721,126.0,36.5,94.0,9.0,Seizure
5722,96.0,36.7,88.0,9.0,Seizure
5723,92.0,37.2,88.0,9.0,Seizure
5724,133.0,37.0,95.0,10.0,Seizure
5725,132.0,36.8,93.0,10.0,Seizure
5726,140.0,37.0,90.0,9.0,Seizure
5727,126.0,36.9,88.0,9.0,Seizure
5728,139.0,36.7,88.0,9.0,Seizure
5729,113.0,37.3,88.0,10.0,Seizure
5730,125.0,36.8,90.0,9.0,Seizure
5731,132.0,37.1,93.0,10.0,Seizure
5732,122.0,37.1,94.0,10.0,Seizure
5733,112.0,36.9,94.0,10.0,Seizure
5734,139.0,36.7,95.0,10.0,Seizure
5735,113.0,37.0,91.0,10.0,Seizure
5736,95.0,36.7,90.0,9.0,Seizure
5737,126.0,36.9,89.0,9.0,Seizure
5738,116.0,37.0,95.0,10.0,Seizure
5739,110.0,37.4,91.0,10.0,Seizure
5740,92.0,36.8,94.0,9.0,Seizure
5741,134.0,37.0,95.0,9.0,Seizure
5742,132.0,37.3,95.0,10.0,Seizure
5743,103.0,37.4,94.0,10.0,Seizure
5744,129.0,36.7,95.0,9.0,Seizure
5745,103.0,36.6,95.0,10.0,Seizure
5746,127.0,36.8,89.0,9.0,Seizure
5747,119.0,36.6,90.0,9.0,Seizure
5748,120.0,37.5,94.0,10.0,Seizure
5749,113.0,37.1,92.0,9.0,Seizure
5750,136.0,37.4,88.0,10.0,Seizure
5751,130.0,36.9,95.0,10.0,Seizure
5752,136.0,36.7,94.0,10.0,Seizure
5753,114.0,37.0,90.0,10.0,Seizure
5754,92.0,37.5,92.0,10.0,Seizure
5755,136.0,37.3,93.0,10.0,Seizure
5756,103.0,36.7,92.0,10.0,Seizure
5757,110.0,37.4,89.0,9.0,Seizure
5758,100.0,36.8,92.0,10.0,Seizure
5759,116.0,37.1,89.0,9.0,Seizure
5760,111.0,36.6,94.0,10.0,Seizure
5761,122.0,37.2,95.0,9.0,Seizure
5762,138.0,37.1,94.0,9.0,Seizure
5763,129.0,37.1,95.0,10.0,Seizure
5764,133.0,37.3,95.0,10.0,Seizure
5765,110.0,36.7,90.0,9.0,Seizure
5766,111.0,37.0,94.0,9.0,Seizure
5767,95.0,37.1,89.0,9.0,Seizure
5768,137.0,37.5,88.0,9.0,Seizure
5769,137.0,37.5,88.0,9.0,Seizure
5770,90.0,36.7,89.0,9.0,Seizure
5771,105.0,36.7,90.0,10.0,Seizure
5772,107.0,36.6,92.0,10.0,Seizure
5773,139.0,37.1,89.0,10.0,Seizure
5774,119.0,36.8,89.0,9.0,Seizure
5775,128.0,36.8,90.0,10.0,Seizure
5776,137.0,36.6,91.0,9.0,Seizure
5777,121.0,36.9,93.0,10.0,Seizure
5778,106.0,36.7,94.0,9.0,Seizure
5779,122.0,37.3,91.0,10.0,Seizure
5780,112.0,36.8,88.0,10.0,Seizure
5781,96.0,36.6,92.0,10.0,Seizure
5782,114.0,37.0,89.0,10.0,Seizure
5783,95.0,37.3,90.0,10.0,Seizure
5784,93.0,36.6,92.0,10.0,Seizure
5785,135.0,37.3,89.0,10.0,Seizure
5786,108.0,37.1,89.0,10.0,Seizure
5787,101.0,37.2,95.0,10.0,Seizure
5788,104.0,37.1,95.0,10.0,Seizure
5789,91.0,36.5,95.0,9.0,Seizure
5790,94.0,37.2,91.0,10.0,Seizure
5791,103.0,36.8,93.0,10.0,Seizure
5792,94.0,37.0,92.0,9.0,Seizure
5793,134.0,36.8,95.0,10.0,Seizure
5794,137.0,37.0,89.0,9.0,Seizure
5795,129.0,36.8,90.0,9.0,Seizure
5796,126.0,36.7,90.0,9.0,Seizure
5797,107.0,36.9,89.0,10.0,Seizure
5798,92.0,37.5,93.0,9.0,Seizure
5799,101.0,37.3,93.0,10.0,Seizure
5800,137.0,37.1,92.0,10.0,Seizure
5801,92.0,36.6,89.0,9.0,Seizure
5802,131.0,37.4,90.0,10.0,Seizure
5803,102.0,37.0,88.0,9.0,Seizure
5804,92.0,37.2,90.0,9.0,Seizure
5805,121.0,37.0,90.0,9.0,Seizure
5806,108.0,36.6,91.0,9.0,Seizure
5807,104.0,37.1,92.0,9.0,Seizure
5808,135.0,36.8,94.0,10.0,Seizure
5809,122.0,37.5,94.0,10.0,Seizure
5810,119.0,36.5,88.0,9.0,Seizure
5811,114.0,36.6,93.0,9.0,Seizure
5812,119.0,36.5,90.0,9.0,Seizure
5813,124.0,37.1,91.0,10.0,Seizure
5814,122.0,36.7,93.0,10.0,Seizure
5815,122.0,36.7,93.0,9.0,Seizure
5816,119.0,37.2,95.0,10.0,Seizure
5817,97.0,36.7,88.0,9.0,Seizure
5818,101.0,37.1,94.0,9.0,Seizure
5819,102.0,37.3,95.0,10.0,Seizure
