HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
100,37.1,100,2,Post-Workout
110,37.4,95,3,Post-Workout
119,37.3,97,1,Post-Workout
118,37.2,96,1,Post-Workout
53,35.7,88,1,Fainting
54,35.8,94,0,Fainting
38,36.2,85,0,Fainting
51,36.2,89,0,Fainting
52,35.8,93,1,Fainting
47,36.3,89,1,Fainting
60,36.1,88,1,Fainting
35,35.9,85,1,Fainting
32,35.6,86,1,Fainting
31,35.8,86,1,Fainting
106,36.7,94,5,Stress/Panic
105,36.9,93,2,Stress/Panic
104,37,96,5,Stress/Panic
120,36.7,96,3,Stress/Panic
117,36.6,96,2,Stress/Panic
104,36.7,94,4,Stress/Panic
116,37,93,2,Stress/Panic
113,37,95,5,Stress/Panic
120,37.2,93,3,Stress/Panic
129,36.8,96,4,Stress/Panic
90,37,100,4,Walking
81,36.9,99,5,Walking
92,36.9,96,4,Walking
102,36.7,96,5,Walking
85,37,95,6,Walking
92,36.8,97,7,Walking
95,36.8,96,5,Walking
91,36.8,96,7,Walking
97,36.8,96,4,Walking
89,37.1,97,7,Walking
83,37,96,4,Walking
91,37,95,7,Walking
93,36.9,99,5,Walking
88,37.1,100,5,Walking
107,36.9,99,6,Walking
92,37,95,5,Walking
92,36.8,98,7,Walking
96,36.8,96,6,Walking
82,36.7,100,7,Walking
95,36.9,97,7,Walking
171,37.6,97,10,Running
137,37.9,96,10,Running
172,37.8,97,10,Running
124,37.1,93,10,Running
157,37.9,96,9,Running
140,37.7,96,8,Running
134,37.7,94,10,Running
137,37.8,98,8,Running
125,37.5,98,10,Running
155,37.8,98,8,Running
71,36.9,95,3,Awake/Idle
67,36.7,99,1,Awake/Idle
76,36.8,97,2,Awake/Idle
71,36.6,98,1,Awake/Idle
73,36.7,97,2,Awake/Idle
67,36.6,100,2,Awake/Idle
69,36.7,95,2,Awake/Idle
64,36.9,95,2,Awake/Idle
63,36.5,100,1,Awake/Idle
72,36.8,95,2,Awake/Idle
104,37.3,98,1,Post-Workout
109,37.2,96,3,Post-Workout
99,37.5,98,2,Post-Workout
116,37,97,2,Post-Workout
115,37,97,1,Post-Workout
98,37.2,100,1,Post-Workout
104,37.4,98,2,Post-Workout
112,37.5,95,1,Post-Workout
110,37.2,98,1,Post-Workout
110,37.2,95,1,Post-Workout
103,36.6,94,4,Stress/Panic
105,36.9,94,3,Stress/Panic
117,36.6,94,5,Stress/Panic
128,36.7,95,2,Stress/Panic
117,36.9,96,2,Stress/Panic
107,36.9,96,5,Stress/Panic
115,36.5,94,4,Stress/Panic
128,36.6,93,5,Stress/Panic
117,36.8,95,3,Stress/Panic
115,36.8,96,5,Stress/Panic
98,37,97,7,Walking
95,37,95,6,Walking
88,37,95,7,Walking
107,36.8,99,4,Walking
103,36.7,96,7,Walking
91,37.1,96,5,Walking
88,36.9,99,6,Walking
105,36.8,100,4,Walking
97,37.2,98,4,Walking
98,37.1,99,6,Walking
115,36.9,95,9,Seizure
119,37.1,94,9,Seizure
107,37,95,10,Seizure
131,37.3,89,10,Seizure
140,37.4,94,9,Seizure
132,37.2,89,9,Seizure
94,37.3,93,9,Seizure
98,36.9,89,10,Seizure
132,36.9,92,10,Seizure
129,37.3,89,10,Seizure
114,37.2,95,3,Post-Workout
120,37.2,99,2,Post-Workout
104,37.4,98,1,Post-Workout
108,37.1,97,3,Post-Workout
95,37.3,99,3,Post-Workout
105,37.4,95,1,Post-Workout
108,37.3,97,1,Post-Workout
98,37.2,95,1,Post-Workout
111,37.2,99,2,Post-Workout
92,37.4,95,1,Post-Workout
49,35.6,92,1,Fainting
44,36.3,91,1,Fainting
44,36.3,95,0,Fainting
45,36,92,0,Fainting
36,35.9,85,0,Fainting
56,36.4,87,0,Fainting
38,35.5,94,0,Fainting
36,36.3,92,1,Fainting
59,36.2,85,0,Fainting
47,35.7,93,1,Fainting
62,36.6,98,1,Awake/Idle
78,37,97,2,Awake/Idle
77,36.8,99,3,Awake/Idle
64,36.6,96,3,Awake/Idle
67,36.6,97,2,Awake/Idle
62,37,99,2,Awake/Idle
64,36.5,100,2,Awake/Idle
74,36.8,100,2,Awake/Idle
74,36.5,99,2,Awake/Idle
69,36.9,100,2,Awake/Idle
51,36.6,100,0,Meditation
53,36.7,97,1,Meditation
62,36.7,99,1,Meditation
65,36.5,96,0,Meditation
51,36.7,99,1,Meditation
68,36.7,100,1,Meditation
56,36.8,100,1,Meditation
54,36.5,96,0,Meditation
70,36.8,100,0,Meditation
61,36.5,96,1,Meditation
105,36.8,99,7,Walking
87,36.8,96,5,Walking
96,37.1,96,5,Walking
104,37.2,99,5,Walking
84,37,98,6,Walking
81,37.1,95,7,Walking
97,36.7,97,4,Walking
95,36.9,97,4,Walking
107,37,96,5,Walking
109,36.8,98,5,Walking
75,36.8,100,1,Awake/Idle
65,36.9,99,2,Awake/Idle
77,36.5,98,2,Awake/Idle
75,36.8,95,1,Awake/Idle
62,36.5,99,2,Awake/Idle
64,36.9,98,1,Awake/Idle
78,37,98,3,Awake/Idle
73,37,96,2,Awake/Idle
75,36.9,99,3,Awake/Idle
77,36.6,100,3,Awake/Idle
139,37.3,88,10,Seizure
104,37.1,91,9,Seizure
106,36.9,89,10,Seizure
139,37.1,94,10,Seizure
110,37.3,95,9,Seizure
128,36.8,89,9,Seizure
126,37,92,10,Seizure
111,36.8,94,10,Seizure
140,36.6,95,9,Seizure
95,36.9,91,10,Seizure
61,36.8,97,2,Awake/Idle
60,36.9,97,1,Awake/Idle
80,36.7,98,3,Awake/Idle
71,36.9,99,3,Awake/Idle
71,36.8,96,3,Awake/Idle
79,36.7,99,1,Awake/Idle
77,36.6,95,3,Awake/Idle
70,36.6,100,3,Awake/Idle
80,36.9,95,2,Awake/Idle
72,36.7,99,3,Awake/Idle
56,36.9,95,0,Meditation
56,36.7,98,1,Meditation
70,36.6,98,1,Meditation
69,36.6,95,1,Meditation
70,36.6,97,1,Meditation
63,36.7,95,0,Meditation
70,36.7,98,1,Meditation
68,36.6,100,0,Meditation
60,36.5,98,1,Meditation
64,36.8,98,0,Meditation
67,36.6,99,1,Meditation
61,36.9,100,0,Meditation
58,36.8,97,0,Meditation
68,36.8,96,1,Meditation
53,36.7,97,1,Meditation
62,36.7,96,0,Meditation
60,36.6,99,0,Meditation
63,36.8,97,1,Meditation
51,36.7,98,0,Meditation
65,36.6,95,0,Meditation
44,36.4,86,1,Fainting
37,36.5,90,1,Fainting
37,35.6,92,0,Fainting
34,35.8,89,0,Fainting
55,36.3,92,1,Fainting
30,35.9,85,0,Fainting
35,36.1,88,1,Fainting
51,36.2,94,0,Fainting
60,35.8,87,1,Fainting
49,36.4,91,0,Fainting
66,36.8,97,3,Awake/Idle
77,36.7,96,1,Awake/Idle
72,36.5,97,2,Awake/Idle
61,36.6,100,3,Awake/Idle
67,36.7,95,3,Awake/Idle
78,36.9,96,1,Awake/Idle
66,37,95,3,Awake/Idle
67,36.9,99,3,Awake/Idle
62,36.6,96,3,Awake/Idle
78,36.6,95,3,Awake/Idle
60,36.4,100,1,Sleeping
65,36.2,96,1,Sleeping
57,36.1,95,1,Sleeping
50,36.3,98,1,Sleeping
55,36.4,100,0,Sleeping
59,36.5,97,0,Sleeping
56,36.7,98,1,Sleeping
64,36.1,97,0,Sleeping
53,36.1,100,0,Sleeping
60,36,100,0,Sleeping
65,37,98,1,Awake/Idle
66,36.9,100,3,Awake/Idle
63,36.8,97,2,Awake/Idle
80,36.6,99,2,Awake/Idle
64,36.7,98,1,Awake/Idle
61,36.9,95,3,Awake/Idle
71,36.5,97,3,Awake/Idle
75,36.7,100,2,Awake/Idle
60,36.7,100,3,Awake/Idle
70,36.9,100,3,Awake/Idle
104,37,95,9,Seizure
98,37.1,89,10,Seizure
121,36.8,91,9,Seizure
109,37.1,89,10,Seizure
98,36.7,91,10,Seizure
115,36.9,89,10,Seizure
137,37,94,10,Seizure
105,37.4,92,10,Seizure
106,37,95,9,Seizure
108,37.4,93,10,Seizure
109,37,98,5,Walking
84,36.7,95,5,Walking
80,36.9,96,4,Walking
110,37.1,95,6,Walking
108,36.7,97,5,Walking
102,36.7,98,5,Walking
99,36.9,96,6,Walking
106,37,100,4,Walking
85,37,95,7,Walking
87,37.1,99,5,Walking
33,35.9,84,1,Unconscious
42,36.1,89,1,Unconscious
30,36,90,1,Unconscious
37,35.5,81,0,Unconscious
37,35.3,88,1,Unconscious
39,36,83,0,Unconscious
45,35.4,83,0,Unconscious
46,36,83,0,Unconscious
38,35.1,89,0,Unconscious
49,35.4,86,0,Unconscious
38,35,84,0,Unconscious
33,36,81,1,Unconscious
38,36.4,87,1,Unconscious
48,35.2,84,1,Unconscious
47,35.6,85,1,Unconscious
41,35,85,1,Unconscious
46,35.7,87,1,Unconscious
49,35.2,85,1,Unconscious
43,36.1,80,0,Unconscious
38,35.3,87,0,Unconscious
127,36.9,95,5,Stress/Panic
127,36.7,96,5,Stress/Panic
115,36.6,94,5,Stress/Panic
124,37.1,94,3,Stress/Panic
105,36.8,94,2,Stress/Panic
100,36.9,96,3,Stress/Panic
107,36.7,93,5,Stress/Panic
125,36.6,95,4,Stress/Panic
125,37,94,5,Stress/Panic
109,36.8,95,3,Stress/Panic
110,37.2,96,2,Post-Workout
104,37,97,1,Post-Workout
96,37.3,99,2,Post-Workout
100,37.2,96,1,Post-Workout
115,37,95,2,Post-Workout
94,37.3,99,3,Post-Workout
91,37.5,99,3,Post-Workout
112,37.1,96,1,Post-Workout
102,37.4,99,1,Post-Workout
98,37.4,97,3,Post-Workout
53,36.9,97,1,Meditation
53,36.7,97,1,Meditation
52,36.7,96,0,Meditation
70,36.6,97,1,Meditation
54,36.8,100,0,Meditation
63,36.7,99,0,Meditation
61,36.7,99,1,Meditation
55,36.8,95,1,Meditation
57,36.6,99,0,Meditation
65,36.8,95,0,Meditation
94,36.9,95,6,Walking
82,37.2,96,7,Walking
108,36.8,96,6,Walking
83,36.9,96,4,Walking
109,36.8,97,6,Walking
93,36.8,99,6,Walking
106,36.9,100,6,Walking
96,37.1,98,6,Walking
103,36.8,97,6,Walking
88,37.1,97,4,Walking
96,36.9,91,10,Seizure
103,37,94,9,Seizure
120,36.8,91,9,Seizure
115,37.4,89,10,Seizure
129,36.6,91,10,Seizure
135,36.9,94,10,Seizure
128,37.3,88,10,Seizure
118,37.2,94,10,Seizure
101,36.7,94,10,Seizure
113,37.2,91,9,Seizure
64,36.5,99,0,Sleeping
56,36.3,95,0,Sleeping
56,36.3,95,0,Sleeping
56,36.2,97,0,Sleeping
56,36.4,95,1,Sleeping
60,36.5,96,1,Sleeping
51,36.3,100,1,Sleeping
65,36.4,95,1,Sleeping
54,36.5,97,1,Sleeping
57,36.5,100,1,Sleeping
65,36.2,97,0,Sleeping
52,36.5,97,1,Sleeping
63,36.1,96,0,Sleeping
53,36.4,95,1,Sleeping
56,36.6,98,0,Sleeping
58,36.2,96,1,Sleeping
57,36.3,96,0,Sleeping
56,36.1,96,1,Sleeping
57,36.5,99,0,Sleeping
65,36.1,99,0,Sleeping
174,37.4,95,8,Running
175,37.1,95,8,Running
174,37.6,93,8,Running
137,37.8,98,9,Running
171,37.3,95,9,Running
179,37.4,93,8,Running
155,37.6,96,8,Running
128,37.2,92,9,Running
166,37.5,95,9,Running
160,37.6,93,9,Running
109,37.3,99,2,Post-Workout
119,37.1,100,3,Post-Workout
94,37.2,98,2,Post-Workout
103,37.5,95,3,Post-Workout
114,37.4,99,2,Post-Workout
111,37.1,98,1,Post-Workout
111,37.5,98,2,Post-Workout
110,37.1,98,3,Post-Workout
104,37.3,99,1,Post-Workout
106,37,96,3,Post-Workout
102,36.6,95,2,Stress/Panic
100,36.9,95,2,Stress/Panic
106,36.7,96,3,Stress/Panic
122,36.8,94,3,Stress/Panic
118,36.9,94,4,Stress/Panic
100,36.5,96,5,Stress/Panic
109,36.9,95,2,Stress/Panic
120,36.9,95,2,Stress/Panic
110,37.2,93,4,Stress/Panic
107,36.5,96,5,Stress/Panic
133,37,95,10,Seizure
137,37,92,10,Seizure
100,36.8,93,9,Seizure
94,36.5,91,10,Seizure
138,36.6,91,10,Seizure
125,36.6,90,10,Seizure
118,37.4,91,9,Seizure
99,37.4,94,9,Seizure
118,36.9,89,10,Seizure
139,36.8,94,10,Seizure
64,36.6,99,2,Awake/Idle
73,36.7,98,2,Awake/Idle
63,36.9,97,3,Awake/Idle
73,36.6,100,1,Awake/Idle
61,36.8,95,1,Awake/Idle
72,36.7,100,2,Awake/Idle
79,36.5,97,3,Awake/Idle
79,36.5,96,3,Awake/Idle
60,36.9,95,2,Awake/Idle
76,36.6,100,3,Awake/Idle
128,36.8,95,2,Stress/Panic
115,37.1,93,4,Stress/Panic
100,36.5,95,2,Stress/Panic
128,36.7,95,3,Stress/Panic
121,36.7,93,3,Stress/Panic
117,36.7,94,3,Stress/Panic
101,37.2,93,4,Stress/Panic
120,36.7,94,4,Stress/Panic
104,36.8,96,4,Stress/Panic
105,36.7,96,2,Stress/Panic
51,36.6,99,0,Sleeping
61,36,97,0,Sleeping
58,36.3,96,1,Sleeping
59,36,97,0,Sleeping
60,36.5,96,0,Sleeping
55,36.5,99,1,Sleeping
63,36.4,100,1,Sleeping
57,36,97,0,Sleeping
63,36,96,0,Sleeping
53,36.7,97,0,Sleeping
50,35.4,83,1,Unconscious
48,35.2,84,1,Unconscious
38,35.3,84,1,Unconscious
33,36.1,82,0,Unconscious
50,36.2,90,0,Unconscious
30,36.1,87,1,Unconscious
32,36.4,87,1,Unconscious
31,35.1,88,0,Unconscious
40,35.5,89,0,Unconscious
32,36.2,83,0,Unconscious
67,36.2,72,2,Hypoxia
60,36,83,2,Hypoxia
68,36,75,1,Hypoxia
66,36.6,77,1,Hypoxia
76,36,91,1,Hypoxia
79,36.9,72,2,Hypoxia
80,36.3,81,2,Hypoxia
66,36.9,82,1,Hypoxia
78,36.1,77,1,Hypoxia
73,36.4,77,1,Hypoxia
79,36.5,100,1,Awake/Idle
74,36.7,100,2,Awake/Idle
71,36.7,98,2,Awake/Idle
76,36.8,99,1,Awake/Idle
76,36.7,98,3,Awake/Idle
76,36.8,96,1,Awake/Idle
80,36.9,98,3,Awake/Idle
79,36.8,99,2,Awake/Idle
80,36.6,97,2,Awake/Idle
60,36.8,98,1,Awake/Idle
114,37,93,5,Stress/Panic
127,36.6,94,5,Stress/Panic
114,37.2,93,2,Stress/Panic
118,36.8,96,2,Stress/Panic
119,36.9,94,4,Stress/Panic
126,36.6,95,3,Stress/Panic
119,37,96,2,Stress/Panic
111,36.7,95,3,Stress/Panic
119,36.9,93,2,Stress/Panic
125,37.1,93,4,Stress/Panic
109,36.6,93,3,Stress/Panic
110,37,96,4,Stress/Panic
103,36.9,93,5,Stress/Panic
112,36.6,94,4,Stress/Panic
120,37.1,95,3,Stress/Panic
108,36.9,93,5,Stress/Panic
119,36.5,96,3,Stress/Panic
120,36.8,94,3,Stress/Panic
111,37.2,96,4,Stress/Panic
103,37,95,3,Stress/Panic
51,36.6,97,1,Meditation
63,36.7,98,0,Meditation
58,36.9,96,0,Meditation
57,36.7,100,1,Meditation
58,36.7,99,0,Meditation
64,36.7,98,0,Meditation
68,36.6,95,0,Meditation
59,36.5,95,1,Meditation
56,36.5,100,1,Meditation
62,36.7,95,1,Meditation
52,36.3,92,0,Fainting
45,35.9,88,0,Fainting
33,36.4,88,0,Fainting
44,35.7,92,0,Fainting
40,36.5,91,0,Fainting
59,35.6,86,1,Fainting
30,36.2,95,1,Fainting
56,36.4,85,1,Fainting
51,35.9,93,0,Fainting
30,36.4,93,0,Fainting
89,36.2,75,1,Hypoxia
88,36.3,75,1,Hypoxia
94,36.5,86,2,Hypoxia
89,36.5,78,2,Hypoxia
99,36.7,77,0,Hypoxia
97,36.6,79,1,Hypoxia
77,36.4,76,1,Hypoxia
91,36.4,75,2,Hypoxia
74,36.8,74,2,Hypoxia
64,36.5,79,2,Hypoxia
105,36.7,99,4,Walking
92,36.8,100,6,Walking
106,37,95,7,Walking
104,37.1,100,5,Walking
104,37.2,98,6,Walking
92,37.1,97,7,Walking
80,36.7,99,4,Walking
87,36.8,96,5,Walking
91,36.9,96,4,Walking
106,37,100,4,Walking
112,37.1,99,2,Post-Workout
106,37.2,98,3,Post-Workout
109,37.3,96,1,Post-Workout
113,37.1,96,3,Post-Workout
107,37.5,98,1,Post-Workout
99,37.1,97,2,Post-Workout
109,37.1,98,1,Post-Workout
97,37.2,96,3,Post-Workout
106,37.4,95,1,Post-Workout
115,37.1,97,2,Post-Workout
103,36.9,95,6,Walking
89,37.2,99,4,Walking
110,36.8,95,6,Walking
108,36.8,97,6,Walking
85,37.1,97,5,Walking
95,37.2,99,5,Walking
110,37.2,95,5,Walking
92,36.8,98,4,Walking
98,36.8,96,6,Walking
99,37,99,4,Walking
41,35.8,83,1,Unconscious
38,36,80,1,Unconscious
38,35.9,85,0,Unconscious
42,35.5,87,0,Unconscious
35,36.3,80,0,Unconscious
39,35.1,81,1,Unconscious
32,36,87,1,Unconscious
44,35.8,83,0,Unconscious
47,35.6,84,1,Unconscious
41,35.6,89,1,Unconscious
124,36.9,91,10,Seizure
122,37.2,92,9,Seizure
117,36.7,94,10,Seizure
105,37,89,9,Seizure
138,37.2,95,9,Seizure
137,36.8,90,9,Seizure
99,37.3,91,10,Seizure
113,36.6,94,9,Seizure
130,36.9,90,9,Seizure
104,36.6,90,9,Seizure
91,37,100,6,Walking
106,36.8,96,4,Walking
96,37,99,6,Walking
88,37.2,97,5,Walking
109,37.1,99,5,Walking
95,36.7,100,7,Walking
81,36.8,96,7,Walking
97,36.9,96,4,Walking
101,36.8,97,6,Walking
101,36.9,96,7,Walking
61,36.3,96,0,Sleeping
50,36.3,97,0,Sleeping
62,36.6,95,0,Sleeping
58,36.1,96,0,Sleeping
52,36.4,100,1,Sleeping
63,36,97,0,Sleeping
52,36.7,96,0,Sleeping
64,36.2,100,0,Sleeping
62,36.5,100,1,Sleeping
58,36.2,99,0,Sleeping
92,37.2,97,5,Walking
103,36.9,99,4,Walking
106,36.8,97,7,Walking
97,37.2,98,7,Walking
95,37.2,97,4,Walking
103,37.1,95,6,Walking
93,37.1,96,7,Walking
83,37.1,96,6,Walking
80,37.2,97,4,Walking
104,36.7,95,7,Walking
70,36.5,100,1,Meditation
61,36.8,96,0,Meditation
52,36.7,99,1,Meditation
56,36.7,99,1,Meditation
68,36.7,95,0,Meditation
66,36.6,99,0,Meditation
50,36.8,96,1,Meditation
63,36.7,96,1,Meditation
55,36.7,95,1,Meditation
57,36.8,98,0,Meditation
94,37.1,100,3,Post-Workout
92,37.4,100,2,Post-Workout
97,37,99,2,Post-Workout
92,37.3,100,1,Post-Workout
102,37.3,98,1,Post-Workout
93,37.1,100,2,Post-Workout
107,37.1,98,3,Post-Workout
104,37.1,96,3,Post-Workout
112,37.1,97,3,Post-Workout
105,37.3,96,2,Post-Workout
85,36.8,100,6,Walking
96,36.8,100,4,Walking
89,36.7,95,6,Walking
87,36.9,98,4,Walking
106,36.9,100,7,Walking
85,37.1,100,7,Walking
88,36.8,96,4,Walking
95,36.7,97,5,Walking
87,36.9,95,4,Walking
89,37,100,7,Walking
107,37.5,100,3,Post-Workout
96,37.4,96,2,Post-Workout
112,37.3,98,1,Post-Workout
120,37.3,95,1,Post-Workout
104,37.3,96,2,Post-Workout
99,37.4,97,2,Post-Workout
104,37.3,95,3,Post-Workout
120,37.5,97,1,Post-Workout
106,37.5,96,2,Post-Workout
97,37.2,99,2,Post-Workout
42,36.5,95,1,Fainting
49,36.1,90,0,Fainting
33,36.3,86,0,Fainting
42,35.7,95,1,Fainting
50,36.5,85,0,Fainting
44,36.1,91,1,Fainting
41,36.5,92,0,Fainting
38,36.1,92,1,Fainting
57,36.2,85,1,Fainting
51,35.9,90,0,Fainting
49,36.1,84,0,Unconscious
45,36.3,85,1,Unconscious
37,35.5,85,0,Unconscious
49,36.5,82,1,Unconscious
44,36.3,88,0,Unconscious
46,36.2,89,0,Unconscious
35,35.9,90,1,Unconscious
50,35.2,88,1,Unconscious
44,35.4,90,1,Unconscious
42,35.7,90,0,Unconscious
63,36.7,99,2,Awake/Idle
71,36.8,99,1,Awake/Idle
76,36.6,95,1,Awake/Idle
65,36.7,95,1,Awake/Idle
77,36.6,99,3,Awake/Idle
65,37,96,2,Awake/Idle
62,36.8,98,3,Awake/Idle
65,36.6,100,2,Awake/Idle
70,36.9,96,2,Awake/Idle
67,36.9,96,2,Awake/Idle
96,36.9,96,4,Walking
97,36.7,98,4,Walking
83,37.1,95,5,Walking
85,37,98,6,Walking
85,36.9,96,7,Walking
109,36.8,99,4,Walking
102,37.2,99,6,Walking
89,36.7,96,4,Walking
96,36.8,95,7,Walking
99,36.9,99,4,Walking
98,36.9,98,5,Walking
82,37.2,96,6,Walking
90,37.1,98,5,Walking
108,37.1,97,4,Walking
89,36.7,98,4,Walking
83,36.8,100,7,Walking
88,37.1,99,4,Walking
102,36.8,97,7,Walking
97,37,96,4,Walking
80,37,99,4,Walking
67,36.9,99,0,Meditation
64,36.9,96,0,Meditation
70,36.5,100,1,Meditation
64,36.9,100,1,Meditation
54,36.8,95,0,Meditation
66,36.7,98,0,Meditation
59,36.8,96,1,Meditation
63,36.8,97,1,Meditation
50,36.6,98,0,Meditation
64,36.6,99,0,Meditation
156,37.8,96,10,Running
150,37.2,92,8,Running
122,37.2,93,8,Running
131,37.6,93,10,Running
123,37.9,95,8,Running
180,38,95,8,Running
147,37.5,94,9,Running
143,37.5,97,10,Running
141,37.1,96,8,Running
128,38,97,8,Running
65,36,100,1,Sleeping
56,36.3,97,0,Sleeping
51,36.5,95,0,Sleeping
53,36.2,100,1,Sleeping
57,36.5,97,0,Sleeping
54,36.4,98,1,Sleeping
51,36.4,95,0,Sleeping
62,36.2,95,0,Sleeping
61,36.6,100,1,Sleeping
50,36.5,97,1,Sleeping
38,35.9,90,0,Unconscious
45,35.6,83,0,Unconscious
36,35.3,86,1,Unconscious
50,35.3,89,0,Unconscious
46,35.3,81,0,Unconscious
47,35.6,83,1,Unconscious
49,35.2,86,0,Unconscious
37,35.6,82,1,Unconscious
47,35.8,84,1,Unconscious
41,36.5,81,0,Unconscious
123,36.9,93,5,Stress/Panic
120,36.6,95,2,Stress/Panic
101,36.8,96,2,Stress/Panic
104,37.1,95,2,Stress/Panic
106,36.7,94,2,Stress/Panic
128,37,94,4,Stress/Panic
129,37.1,94,4,Stress/Panic
105,36.5,96,4,Stress/Panic
114,37,94,5,Stress/Panic
108,36.7,95,4,Stress/Panic
116,37.1,93,5,Stress/Panic
109,36.6,96,5,Stress/Panic
105,37,94,5,Stress/Panic
128,36.7,96,3,Stress/Panic
124,37.1,93,3,Stress/Panic
103,36.6,94,3,Stress/Panic
119,36.8,96,5,Stress/Panic
100,37.2,96,3,Stress/Panic
112,36.7,93,5,Stress/Panic
123,36.6,94,3,Stress/Panic
59,36.6,96,1,Meditation
56,36.7,95,1,Meditation
57,36.7,100,1,Meditation
65,36.8,95,1,Meditation
67,36.5,100,0,Meditation
53,36.8,98,1,Meditation
55,36.6,99,1,Meditation
56,36.8,99,0,Meditation
50,36.8,100,1,Meditation
55,36.7,96,1,Meditation
56,36,100,0,Sleeping
56,36,98,0,Sleeping
57,36.2,97,0,Sleeping
53,36.3,97,0,Sleeping
56,36.6,95,0,Sleeping
63,36.1,96,1,Sleeping
58,36.3,99,0,Sleeping
54,36.4,98,1,Sleeping
58,36.5,97,1,Sleeping
61,36.2,97,0,Sleeping
98,37.4,97,2,Post-Workout
101,37.3,99,3,Post-Workout
120,37.5,99,3,Post-Workout
105,37.2,95,1,Post-Workout
101,37.1,98,3,Post-Workout
115,37.3,98,1,Post-Workout
95,37.3,95,2,Post-Workout
107,37.4,96,3,Post-Workout
96,37,98,2,Post-Workout
117,37,100,2,Post-Workout
73,36.9,100,3,Awake/Idle
73,37,100,3,Awake/Idle
75,36.9,100,2,Awake/Idle
68,36.9,96,2,Awake/Idle
80,36.6,99,2,Awake/Idle
76,36.8,95,1,Awake/Idle
77,36.6,97,1,Awake/Idle
63,36.9,97,2,Awake/Idle
80,36.8,99,2,Awake/Idle
76,36.9,95,1,Awake/Idle
56,36.5,98,0,Meditation
61,36.8,98,0,Meditation
57,36.8,99,0,Meditation
58,36.7,98,1,Meditation
61,36.7,99,1,Meditation
64,36.8,96,0,Meditation
54,36.7,100,1,Meditation
57,36.7,97,0,Meditation
62,36.8,96,1,Meditation
54,36.6,99,0,Meditation
58,36.3,99,0,Sleeping
59,36.4,100,1,Sleeping
51,36.2,100,1,Sleeping
63,36.1,100,0,Sleeping
52,36.5,97,1,Sleeping
60,36.3,98,1,Sleeping
50,36.3,99,0,Sleeping
59,36.1,95,0,Sleeping
60,36.4,98,0,Sleeping
52,36.5,96,0,Sleeping
98,37,98,2,Post-Workout
97,37.3,99,3,Post-Workout
102,37.2,97,1,Post-Workout
93,37.3,95,1,Post-Workout
108,37.3,96,1,Post-Workout
102,37.1,100,3,Post-Workout
109,37,96,1,Post-Workout
91,37.4,100,2,Post-Workout
113,37.3,97,3,Post-Workout
112,37.2,95,3,Post-Workout
57,36.5,97,1,Meditation
56,36.5,98,0,Meditation
63,36.5,97,1,Meditation
66,36.5,97,0,Meditation
52,36.8,100,0,Meditation
61,36.9,97,0,Meditation
64,36.9,96,1,Meditation
56,36.6,100,1,Meditation
54,36.7,100,1,Meditation
54,36.7,96,1,Meditation
140,37.4,90,9,Seizure
98,37.4,94,10,Seizure
99,36.9,92,10,Seizure
140,36.7,94,9,Seizure
115,36.6,95,9,Seizure
136,37.1,92,10,Seizure
99,36.7,90,9,Seizure
116,36.7,88,10,Seizure
134,36.9,89,10,Seizure
120,36.8,90,9,Seizure
78,36.8,70,2,Hypoxia
87,36.6,77,1,Hypoxia
77,36.4,90,1,Hypoxia
61,36.8,91,0,Hypoxia
98,36.6,76,0,Hypoxia
100,36.1,84,0,Hypoxia
60,36.2,71,1,Hypoxia
85,36.2,87,1,Hypoxia
61,36.5,73,2,Hypoxia
65,36.1,78,0,Hypoxia
91,37.2,99,1,Post-Workout
106,37.3,98,3,Post-Workout
117,37.4,100,1,Post-Workout
114,37,100,1,Post-Workout
100,37.4,100,1,Post-Workout
94,37.5,96,1,Post-Workout
116,37.2,98,2,Post-Workout
102,37.3,96,3,Post-Workout
93,37.3,96,2,Post-Workout
96,37.4,96,1,Post-Workout
96,36.3,77,2,Hypoxia
60,36,85,2,Hypoxia
75,36.3,91,0,Hypoxia
60,36.9,79,1,Hypoxia
99,36.8,88,1,Hypoxia
60,36.7,90,1,Hypoxia
72,36.5,75,0,Hypoxia
98,36.7,87,1,Hypoxia
67,36.2,72,2,Hypoxia
78,36.4,74,1,Hypoxia
120,36.6,95,9,Seizure
130,37.5,88,10,Seizure
131,37.1,90,10,Seizure
118,37.2,92,9,Seizure
126,36.9,88,10,Seizure
127,36.9,93,9,Seizure
133,37.5,90,9,Seizure
128,36.7,95,10,Seizure
134,37,92,10,Seizure
125,36.8,92,10,Seizure
52,36,95,1,Fainting
33,36.1,89,1,Fainting
40,36.3,92,1,Fainting
32,35.6,90,1,Fainting
33,35.6,90,1,Fainting
51,35.6,94,0,Fainting
51,35.6,85,0,Fainting
48,36,85,0,Fainting
49,35.8,85,1,Fainting
51,35.8,93,0,Fainting
30,36.4,94,0,Fainting
57,36.2,89,1,Fainting
35,36.1,90,1,Fainting
35,36,94,1,Fainting
45,36.4,93,0,Fainting
50,36.2,87,0,Fainting
30,35.9,85,0,Fainting
45,36.1,93,0,Fainting
35,35.6,89,0,Fainting
46,36.1,87,0,Fainting
64,36.5,78,2,Hypoxia
69,36.1,77,1,Hypoxia
67,36.9,70,0,Hypoxia
80,36.4,85,0,Hypoxia
